gene,noFMT_4_colon
gene_2522707,2
gene_4408747,2
gene_4590404,2
gene_438109,2
Chow_1_GL0243864,2
4_GL0084264,2
gene_4625851,2
HF-S_12_GL0043312,2
gene_2909521,2
gene_4571109,2
NZ_RAYX01000024.1_cds_WP_120376913.1_817,2
gene_4313298,2
gene_4113036,2
gene_3566553,2
10_GL0090847,2
Chow_1_GL0130045,2
gene_4308140,2
gene_3774559,2
gene_4112480,2
gene_3572270,2
gene_3407835,2
gene_2771902,2
gene_2897903,2
gene_3519886,2
gene_1479525,2
gene_2148201,2
gene_369745,2
gene_2564123,2
MC-0-1_GL0097460,2
G1-1A_GL0106050,2
gene_4228238,2
gene_4144884,2
gene_894503,2
gene_3987596,2
gene_4288086,2
4-4_GL0008202,2
gene_3029757,2
gene_4284091,2
S-Fe11_GL0145195,2
gene_4019466,2
1A-dyr4-07_GL0066481,2
gene_3681773,2
gene_2511043,2
gene_4047365,2
gene_2969025,2
gene_3611415,2
gene_2403194,2
gene_3945058,2
gene_3292704,2
gene_4098753,2
gene_3140236,2
gene_3287116,2
gene_2153461,2
gene_3999050,2
gene_955024,2
gene_3999071,2
gene_3407520,2
gene_3716168,2
gene_2711019,2
gene_2769698,2
gene_2674941,2
Chow_7_GL0091495,2
14_GL0042248,2
gene_3787655,2
11_GL0114075,2
gene_3330979,2
NZ_CP021421.1_cds_WP_068961912.1_827,2
gene_3747693,2
gene_4040744,2
G1-1A_GL0095260,2
gene_2775342,2
gene_2435648,2
S-Fe1_GL0178718,2
gene_3737061,2
gene_3974929,2
gene_3037302,2
gene_3256662,2
gene_952474,2
gene_438115,2
gene_3431013,2
gene_3356332,2
gene_2233753,2
gene_4252263,2
gene_4016807,2
gene_2999074,2
gene_3642356,2
gene_2639619,2
gene_2022665,2
gene_2935384,2
gene_3714935,2
gene_2870000,2
10_GL0093318,2
gene_1400311,2
40_GL0034470,2
10_GL0087653,2
gene_4340459,2
gene_4510870,2
gene_3062746,2
gene_4260366,2
gene_3813309,2
14_GL0019661,2
gene_1757531,2
gene_438129,2
gene_3392842,2
gene_4143696,2
10_GL0030540,2
DSM22607_10_GL0070417,2
gene_3658852,2
2-1_GL0072851,2
gene_235962,2
gene_4346166,2
gene_935781,2
MC-0-1_GL0088504,2
gene_2596011,2
gene_3671966,2
gene_3632291,2
gene_3320437,2
gene_3694479,2
G1-7A_GL0009543,2
gene_4409768,2
10_GL0088875,2
gene_2279434,2
gene_4338598,2
NZ_RAYV01000012.1_cds_WP_120359742.1_107,2
gene_3438768,2
gene_3312016,2
gene_4117905,2
gene_2859982,2
gene_2057158,2
Chow_6_GL0060112,2
gene_3025105,2
gene_3276716,2
gene_3402281,2
gene_4036821,2
gene_4020882,2
gene_4306354,2
gene_4119716,2
7_GL0076869,2
gene_3128744,2
gene_3725892,2
G1-1A_GL0060980,2
gene_3917246,2
gene_4347693,2
gene_3972684,2
gene_3260852,2
gene_3507455,2
gene_1022351,2
S-Fe10_GL0067715,2
11_GL0014311,2
gene_1809074,2
gene_3679963,2
gene_3071688,2
39_GL0083048,2
gene_4094258,2
gene_3931414,2
gene_4366815,2
gene_483050,2
gene_3578669,2
gene_2840242,2
7-1_GL0083850,2
AF73-05_1_GL0189122,2
gene_1519533,2
G1-1A_GL0061021,2
Group2-3A_GL0183939,2
gene_4484333,2
Chow_8_GL0118982,2
gene_4328592,2
gene_4230224,2
gene_4549349,2
S-Fe11_GL0136481,2
gene_4420090,2
gene_332815,2
DSM22607_3_GL0347247,2
gene_258106,2
gene_4077812,2
G1-1A_GL0057456,2
AF73-05_1_GL0380847,2
7-3_GL0013280,2
S-Fe20_GL0171156,2
gene_3290142,2
gene_3222200,2
gene_3322687,2
gene_4246114,2
7_GL0104449,2
gene_3868734,2
gene_3237987,2
gene_3312996,2
G1-1A_GL0024768,2
gene_4038185,2
gene_3191254,2
gene_3607752,2
gene_4473240,2
gene_4050066,2
5_GL0128827,2
gene_1365042,2
gene_3802586,2
gene_2928689,2
gene_2344314,2
gene_3694732,2
gene_4425432,2
Chow_4_GL0020588,2
gene_4490644,2
gene_3601358,2
Chow_8_GL0057439,2
HF-F_1_GL0172816,2
gene_2472884,2
S-Fe6_GL0037142,2
gene_4252198,2
MH-6-2_GL0069948,2
gene_4613947,2
G1-1A_GL0059690,2
gene_4422260,2
Food_12_GL0068149,2
10_GL0063500,2
gene_4460999,2
gene_3786748,2
gene_3110135,2
AF73-05_5_GL0190684,2
gene_3124957,2
gene_508417,2
gene_3282827,2
10_GL0039442,2
10_GL0092901,2
gene_3016962,2
gene_3750514,2
gene_3968953,2
S-Fe10_GL0000433,2
1A-dyr2-07_GL0072819,2
gene_3588025,2
gene_2763571,2
gene_3005416,2
gene_3738713,2
gene_3491614,2
gene_2929818,2
11_GL0038375,2
gene_2188955,2
gene_4247091,2
gene_3655380,2
gene_2989045,2
gene_1163787,2
gene_1344039,2
gene_3426591,2
gene_3669260,2
gene_2408930,2
gene_3815934,2
gene_4496840,2
gene_3513603,2
gene_4364024,2
gene_4431914,2
gene_1705492,2
gene_3495032,2
gene_3408220,2
S-Fe11_GL0025816,2
MC-6-5_GL0131668,2
gene_981131,2
G1-1A_GL0106055,2
S-Fe16_GL0102843,2
gene_4512325,2
gene_2993439,2
gene_2244567,2
gene_4621560,2
gene_4109492,2
gene_3681403,2
gene_4519728,2
11_GL0149352,2
10_GL0032690,2
gene_2578908,2
gene_4045503,2
gene_4029853,2
S-Fe11_GL0073716,2
gene_170501,2
gene_1681440,2
gene_4359875,2
3_GL0035748,2
gene_3626380,2
gene_4342115,2
10_GL0030372,2
gene_3572447,2
gene_3537860,2
S-Fe10_GL0126432,2
G1-8A_GL0132483,2
gene_3845479,2
11_GL0014028,2
gene_2567517,2
1A-dyr2-07_GL0008237,2
gene_4632864,2
33_GL0023284,2
gene_4451581,2
gene_802473,2
NZ_OFSM01000088.1_cds_WP_103242757.1_2921,2
11_GL0036158,2
gene_790546,2
8-4_GL0093704,2
gene_3934619,2
OB-1_1_GL0243788,2
gene_3616450,2
gene_3218035,2
HF-S_2_GL0200486,2
gene_3359404,2
gene_658197,2
gene_4227354,2
gene_2443710,2
gene_4269203,2
gene_4385356,2
gene_3566870,2
6-7_GL0101383,2
1A-dyr3-06_GL0007704,2
gene_3863505,2
gene_3470222,2
gene_3857675,2
gene_4510436,2
10_GL0061538,2
gene_4466949,2
gene_3504910,2
gene_3735595,2
gene_2918784,2
HF-F_7_GL0241526,2
11_GL0048799,2
gene_2959467,2
gene_3575794,2
gene_2259508,2
gene_4478475,2
gene_2486072,2
S-Fe10_GL0158492,2
gene_2564008,2
gene_1020853,2
NZ_CP021421.1_cds_WP_068959904.1_547,2
gene_2721473,2
gene_2759885,2
gene_2931933,2
gene_4444964,2
gene_4389663,2
gene_3635830,2
2-4_GL0005677,2
11_GL0046276,2
gene_2464834,2
gene_2629302,2
gene_4626564,2
9_GL0068389,2
gene_2658322,2
gene_3384498,2
gene_1445546,2
gene_3673623,2
gene_4065031,2
7_GL0029621,2
gene_1889552,2
gene_2342656,2
gene_3758408,2
gene_3054738,2
gene_1478792,2
gene_3719501,2
MH-6-4_GL0096777,2
gene_2631308,2
MC-6-1_GL0063831,2
gene_3615091,2
gene_4301519,2
gene_4590686,2
gene_4122700,2
gene_4261762,2
gene_460572,2
gene_3719155,2
gene_341653,2
gene_3109990,2
gene_4337473,2
gene_2911345,2
gene_4048060,2
gene_2727069,2
11_GL0113502,2
gene_3755226,2
gene_4441330,2
gene_4265042,2
gene_4367075,2
gene_460581,2
gene_4396770,2
gene_1945452,2
NZ_RAYW01000014.1_cds_WP_121699172.1_345,2
gene_3263357,2
gene_3329271,2
gene_3951217,2
gene_4426612,2
gene_3963050,2
gene_2888551,2
gene_4041504,2
gene_4399339,2
gene_2498084,2
Food_8_GL0258419,2
gene_2334441,2
10_GL0018012,2
gene_3754377,2
MC-6-2_GL0163459,2
NZ_RAYQ01000015.1_cds_WP_120470972.1_721,2
gene_3273146,2
gene_1761047,2
42_GL0111641,2
11_GL0006135,2
gene_4012017,2
gene_4530579,2
gene_4192698,2
gene_4350028,2
gene_3388668,2
gene_2898717,2
G1-1A_GL0065753,2
S-Fe10_GL0050734,2
gene_3892771,2
HF-F_14_GL0038003,2
gene_4540565,2
HF-F_1_GL0218222,2
gene_2167405,2
2-1_GL0017114,2
gene_1557475,2
NZ_RAYM01000073.1_cds_WP_120437476.1_3571,2
gene_3597570,2
gene_3575042,2
gene_4635197,2
gene_4541943,2
gene_2860300,2
gene_3358518,2
gene_4232824,2
gene_3625183,2
NZ_CP021421.1_cds_WP_084273965.1_2650,2
gene_3738894,2
gene_3047883,2
gene_4106599,2
gene_2812412,2
gene_4377184,2
S-Fe12_GL0205242,2
gene_3955549,2
1A-dyr2-07_GL0053474,2
NZ_RAZF01000018.1_cds_WP_120427919.1_539,2
11_GL0009423,2
gene_1783232,2
gene_2914516,2
Food_14_GL0094060,2
gene_2690749,2
gene_3401982,2
gene_3773088,2
gene_2456311,2
gene_2806534,2
gene_2237051,2
gene_4247017,2
gene_3882218,2
gene_4378031,2
MC-6-1_GL0056573,2
gene_3815400,2
gene_3696289,2
25_GL0085999,2
gene_2913963,2
gene_3889694,2
gene_3099266,2
37_GL0075429,2
NZ_RAYW01000059.1_cds_WP_121700394.1_2233,2
G1-1A_GL0111189,2
10_GL0000841,2
gene_3068196,2
gene_3162650,2
gene_4125566,2
1-4_GL0051225,2
11_GL0148065,2
gene_2193920,2
gene_4083020,2
gene_3091165,2
MC-6-1_GL0014990,2
10_GL0071846,2
10_GL0023861,2
G1-1A_GL0061002,2
gene_4161734,2
gene_4622400,2
gene_4209951,2
gene_2566251,2
gene_3285589,2
Chow_1_GL0285150,2
gene_2683495,2
11_GL0046290,2
gene_3235533,2
gene_3379111,2
gene_2617005,2
gene_4530133,2
gene_3203993,2
gene_3846348,2
10_GL0021999,2
gene_2423490,2
11_GL0036156,2
Group2-5A_GL0020450,2
gene_4203895,2
gene_3521848,2
gene_3538216,2
gene_4036362,2
gene_774833,2
gene_2867925,2
gene_4078691,2
gene_4043851,2
gene_2812744,2
gene_4218153,2
gene_3142742,2
gene_3355315,2
gene_4405591,2
G1-1A_GL0057397,2
6-2_GL0038756,2
gene_1886913,2
gene_2101347,2
gene_4010454,2
54_GL0141830,2
gene_1988174,2
S-Fe15_GL0068374,2
NZ_CP021421.1_cds_WP_068961319.1_1492,2
gene_4472749,2
gene_1952843,2
gene_2801941,2
S-Fe10_GL0042198,2
AF73-05_5_GL0233317,2
gene_3092959,2
gene_3438409,2
2-1_GL0112316,2
3_GL0109608,2
gene_3842810,2
gene_4167191,2
gene_3931415,2
gene_3347327,2
gene_4272381,2
gene_2511976,2
gene_3378589,2
gene_4124367,2
gene_3256283,2
gene_4476120,2
10_GL0078186,2
Food_12_GL0029920,2
MC-6-4_GL0113412,2
gene_2512299,2
1-8_GL0074953,2
gene_3707832,2
gene_3773264,2
11_GL0111617,2
NZ_CP021421.1_cds_WP_084274108.1_1302,2
gene_4569547,2
G1-1A_GL0051686,2
MC-6-1_GL0024948,2
gene_2794655,2
AF73-05_1_GL0358656,2
MH-0-5_GL0122450,2
gene_4619339,2
gene_3804082,2
gene_3021590,2
gene_2227495,2
gene_3953680,2
gene_3301556,2
gene_4007779,2
gene_3905464,2
gene_2798821,2
gene_2921111,2
gene_4306055,2
10_GL0075006,2
25_GL0023788,2
gene_3620205,2
gene_3242952,2
gene_3769831,2
G1-1A_GL0086520,2
gene_4230537,2
gene_4337117,2
gene_3171261,2
S-Fe10_GL0005803,2
34_GL0060384,2
gene_2757166,2
1A-dyr3-06_GL0007706,2
gene_2456313,2
gene_2352220,2
gene_4343738,2
gene_4413003,2
gene_3853240,2
gene_2544385,2
gene_2909527,2
gene_3698638,2
gene_3039365,2
gene_3723054,2
11_GL0114282,2
AF73-05_14_GL0210640,2
gene_3589024,2
11_GL0014023,2
gene_2855217,2
gene_2891094,2
gene_3190959,2
gene_3508302,2
gene_3558875,2
11_GL0043845,2
gene_4286995,2
gene_2148559,2
G1-3A_GL0054578,2
40_GL0015526,2
MC-6-3_GL0101348,2
gene_3120026,2
gene_4611733,2
G1-1A_GL0101709,2
gene_3698767,2
gene_3391099,2
gene_3523936,2
gene_3856004,2
10_GL0046423,2
10_GL0093333,2
gene_3441118,2
gene_3856362,2
gene_3260746,2
gene_3494557,2
G1-1A_GL0032168,2
gene_2060040,2
gene_3438553,2
gene_3113663,2
gene_2423012,2
MC-6-2_GL0125159,2
10_GL0070889,2
11_GL0086169,2
gene_3449585,2
NZ_CP021421.1_cds_WP_068961172.1_1670,2
1A-dyr5-06_GL0002144,2
gene_4322721,2
gene_4400536,2
gene_3830158,2
gene_4367746,2
G1-3A_GL0124514,2
gene_4372815,2
G1-4A_GL0102345,2
gene_4468943,2
gene_730013,2
S-Fe10_GL0123634,2
gene_4409969,2
gene_3453863,2
gene_2960153,2
gene_3811254,2
gene_4386313,2
34_GL0061454,2
gene_3997321,2
NZ_CP021421.1_cds_WP_068960005.1_401,2
10_GL0086442,2
gene_4576377,2
gene_4000341,2
gene_3999915,2
gene_2942350,2
gene_3087020,2
Food_10_GL0124351,2
gene_4169715,2
gene_4618025,2
gene_3754321,2
gene_1831139,2
gene_2698849,2
gene_4224706,2
gene_2282924,2
gene_4301140,2
1A-dyr2-07_GL0065680,2
gene_2737068,2
NZ_RAYV01000004.1_cds_WP_120359380.1_1195,2
gene_3759213,2
gene_4272865,2
gene_4027060,2
gene_2687904,2
gene_4368983,2
Chow_1_GL0229627,2
gene_4192018,2
gene_64764,2
gene_3052183,2
G1-1A_GL0111250,2
gene_2961075,2
MH-6-3_GL0001067,2
NZ_RAYV01000002.1_cds_WP_095507466.1_1021,2
11_GL0006908,2
gene_3151921,2
11_GL0092685,2
gene_3163041,2
gene_4291734,2
gene_3068062,2
HF-F_1_GL0243264,2
gene_3994084,2
11_GL0039127,2
gene_4015467,2
gene_3478757,2
MH-6-5_GL0015418,2
gene_2464628,2
gene_3406803,2
AF73-05_7_GL0259267,2
S-Fe11_GL0058913,2
gene_2765446,2
gene_4306428,2
G1-1A_GL0113962,2
gene_3661066,2
NZ_CP021421.1_cds_WP_068960695.1_2252,2
gene_2162291,2
gene_3628741,2
gene_3093795,2
gene_4354948,2
4-1_GL0039748,2
2-4_GL0099315,2
AF73-05_13_GL0204589,2
S-Fe11_GL0042733,2
gene_2518322,2
NZ_CP021421.1_cds_WP_068961011.1_1863,2
10_GL0036101,2
gene_3499357,2
S-Fe10_GL0136793,2
gene_2845675,2
G1-1A_GL0015527,2
gene_3975484,2
10_GL0063318,2
gene_2035268,2
MC-6-1_GL0009217,2
10_GL0063249,2
gene_3870641,2
gene_3467705,2
G1-6A_GL0027546,2
gene_3924564,2
gene_4461878,2
MC-6-3_GL0021990,2
gene_3292474,2
gene_3421091,2
S-Fe11_GL0045033,2
gene_4311602,2
gene_4426875,2
gene_4311829,2
NZ_RAYV01000008.1_cds_WP_022858783.1_1635,2
1A-dyr3-06_GL0007710,2
gene_2661176,2
gene_3016707,2
gene_3428454,2
HF-S_4_GL0337233,2
gene_4504440,2
gene_4026990,2
G1-1A_GL0111225,2
gene_2882372,2
S-Fe10_GL0130587,2
gene_3006134,2
gene_4458503,2
gene_4041616,2
8_GL0120413,2
gene_3389275,2
7-4_GL0119536,2
gene_3721882,2
2-1_GL0103419,2
1-1_GL0126247,2
10_GL0081458,2
gene_3798036,2
gene_4463487,2
gene_4243305,2
gene_4019867,2
S-Fe13_GL0107039,2
S-Fe10_GL0037331,2
gene_3253009,2
gene_4088123,2
gene_3665588,2
HF-F_1_GL0204955,2
DSM22607_7_GL0060824,2
gene_4102638,2
gene_3761414,2
gene_3866852,2
gene_209577,2
gene_3680230,2
10_GL0032900,2
gene_1205442,2
4_GL0051466,2
gene_1462134,2
gene_4090423,2
gene_4019535,2
gene_4274702,2
G1-1A_GL0086542,2
gene_4060742,2
gene_4376045,2
gene_1329747,2
gene_3376506,2
gene_3719148,2
gene_4566974,2
2-1_GL0003891,2
gene_3095116,2
gene_4571434,2
gene_3255815,2
G1-1A_GL0113954,2
gene_3953806,2
gene_3801271,2
S-Fe14_GL0036223,2
G1-1A_GL0106049,2
gene_4482846,2
gene_4152556,2
G1-1A_GL0061022,2
Food_3_GL0015670,2
gene_3510269,2
gene_4519403,2
2-2_GL0141373,2
gene_4241034,2
1A-dyr2-07_GL0030401,2
MC-6-2_GL0160056,2
gene_4591479,2
MC-6-2_GL0080572,2
gene_1016105,2
gene_3101783,2
13_GL0041875,2
MC-0-1_GL0116958,2
gene_3536566,2
gene_4332336,2
gene_3052010,2
gene_1468735,2
OB-1_10_GL0109041,2
gene_3965037,2
NZ_KI535321.1_cds_WP_023346812.1_1189,2
MC-6-2_GL0155854,2
gene_4530984,2
gene_4042320,2
1-1_GL0113093,2
gene_3295106,2
gene_4327581,2
gene_258093,2
10_GL0013885,2
gene_2533335,2
HF-F_12_GL0041527,2
gene_2848696,2
gene_3194770,2
gene_3917392,2
4-3_GL0074057,2
NZ_QIBY01000012.1_cds_WP_123185832.1_1413,2
gene_2895669,2
11_GL0083582,2
gene_3703679,2
5-5_GL0111688,2
S-Fe12_GL0210555,2
S-Fe11_GL0145598,2
2-1_GL0004566,2
gene_4364793,2
gene_2762631,2
gene_3212999,2
MC-6-2_GL0052112,2
11_GL0137591,2
gene_3748561,2
gene_4094009,2
gene_4080164,2
gene_2850992,2
gene_3712643,2
gene_3047371,2
gene_4160028,2
2-1_GL0105942,2
gene_3986613,2
NZ_CP021421.1_cds_WP_084274179.1_834,2
gene_4297962,2
gene_3528809,2
gene_915455,2
gene_4461103,2
gene_3327842,2
2-1_GL0041154,2
gene_4322312,2
S-Fe11_GL0116512,2
gene_3791138,2
gene_3213659,2
gene_3907482,2
gene_4240942,2
gene_3941151,2
3-1_GL0076198,2
gene_4360098,2
gene_3877060,2
gene_3657707,2
gene_4397917,2
gene_3942236,2
gene_2858258,2
gene_3460201,2
HF-S_8_GL0262562,2
gene_2564604,2
S-Fe4_GL0152145,2
gene_3763473,2
gene_3800945,2
11_GL0080972,2
gene_3801552,2
gene_4496070,2
gene_4411448,2
NZ_KE159646.1_cds_WP_016309041.1_785,2
gene_3456455,2
gene_1801270,2
S-Fe10_GL0074329,2
gene_3295813,2
gene_2449304,2
gene_3565928,2
gene_4465952,2
gene_3650879,2
gene_371428,2
gene_4062481,2
gene_3045681,2
gene_4358999,2
gene_3758227,2
gene_4496105,2
1-2_GL0003545,2
gene_3267845,2
MH-6-3_GL0010190,2
gene_2915600,2
MH-6-2_GL0016700,2
NZ_KB822458.1_cds_WP_004076930.1_3257,2
27_GL0064719,2
gene_120460,2
gene_3858701,2
G1-1A_GL0057352,2
gene_4122776,2
S-Fe7_GL0289109,2
NZ_CP021421.1_cds_WP_068961000.1_1875,2
gene_4637232,2
gene_4177485,2
OB-1_10_GL0018461,2
4-1_GL0045944,2
gene_2440698,2
gene_4183231,2
gene_3055223,2
gene_4410886,2
G1-1A_GL0112510,2
gene_3240372,2
gene_2406189,2
gene_3213706,2
10_GL0063387,2
gene_4261372,2
gene_3751373,2
gene_2133280,2
gene_3443823,2
gene_4453775,2
HF-F_1_GL0251003,2
gene_3189637,2
11_GL0087245,2
gene_2274176,2
gene_4309727,2
gene_3801041,2
gene_3148982,2
gene_1711619,2
OB-1_12_GL0296913,2
gene_3092366,2
gene_4196657,2
gene_341614,2
gene_4560878,2
gene_2684476,2
gene_800609,2
Food_4_GL0216052,2
gene_4358441,2
4_GL0065707,2
NZ_KB822467.1_cds_WP_002569172.1_5017,2
S-Fe10_GL0152080,2
gene_2816493,2
11_GL0068229,2
S-Fe1_GL0151722,2
G1-1A_GL0063025,2
11_GL0051869,2
OB-1_4_GL0298198,2
gene_4109452,2
gene_1190039,2
11_GL0161832,2
gene_620666,2
gene_3076051,2
gene_4071716,2
gene_4102003,2
gene_3826943,2
gene_3915953,2
4-1_GL0072070,2
gene_3878812,2
gene_4464359,2
gene_500127,2
42_GL0021804,2
gene_2724711,2
gene_55424,2
MC-6-2_GL0160054,2
gene_4447214,2
gene_4390597,2
10_GL0023872,2
S-Fe4_GL0099897,2
1A-dyr2-07_GL0018394,2
8-8_GL0059497,2
gene_4296558,2
gene_4503817,2
gene_4281600,2
gene_3001862,2
gene_355354,2
MC-0-1_GL0073745,2
gene_3709410,2
MH-0-3_GL0092921,2
42_GL0049122,2
gene_4630939,2
gene_4274917,2
gene_4316814,2
gene_4463138,2
gene_1546947,2
gene_3288256,2
gene_4542521,1
gene_4433533,1
MC-0-3_GL0030766,1
54_GL0007591,1
Food_11_GL0224938,1
gene_4393964,1
gene_2879066,1
35_GL0124728,1
gene_2870897,1
gene_3148202,1
AF73-05_6_GL0057116,1
gene_1250191,1
gene_3985335,1
gene_3717085,1
gene_3116244,1
gene_2764633,1
gene_4536472,1
gene_834225,1
MH-6-4_GL0076806,1
gene_4470137,1
G1-1A_GL0024777,1
gene_3219107,1
gene_2478168,1
S-Fe3_GL0008120,1
2-2_GL0063719,1
HF-F_14_GL0019587,1
Chow_1_GL0155719,1
gene_2953688,1
gene_2953556,1
3-2_GL0036242,1
gene_3952786,1
10_GL0050121,1
gene_2207270,1
HF-S_4_GL0149340,1
gene_3442138,1
gene_3977234,1
gene_2337638,1
S-Fe2_GL0209406,1
G1-1A_GL0065709,1
7_GL0074025,1
Food_10_GL0233630,1
gene_3872513,1
gene_2822677,1
4-1_GL0064103,1
gene_3562669,1
1_GL0010076,1
gene_207933,1
gene_1127302,1
4_GL0100075,1
gene_4263552,1
gene_4477671,1
MC-0-1_GL0108305,1
gene_3533060,1
gene_2353077,1
11_GL0053243,1
G1-1A_GL0012234,1
gene_4183111,1
45_GL0071044,1
gene_2963194,1
gene_2774337,1
gene_181047,1
S-Fe10_GL0082791,1
gene_4617480,1
gene_3756848,1
gene_4093733,1
gene_2691187,1
Chow_1_GL0082755,1
gene_4328406,1
MH-6-1_GL0142911,1
gene_2675605,1
Group2-1A_GL0018129,1
gene_3996215,1
2-6_GL0006367,1
5-6_GL0052366,1
gene_971151,1
AF73-05_2_GL0305905,1
gene_2779331,1
MC-6-2_GL0181500,1
gene_2779819,1
NZ_RAZF01000055.1_cds_WP_120429040.1_2679,1
gene_3373370,1
11_GL0149347,1
gene_2162826,1
4-1_GL0066005,1
S-Fe10_GL0031830,1
gene_2765445,1
gene_3790045,1
gene_3758589,1
gene_3451037,1
gene_1597271,1
Chow_5_GL0059542,1
S-Fe8_GL0225348,1
gene_3573443,1
gene_3982782,1
Chow_3_GL0008860,1
gene_700984,1
gene_4082707,1
gene_3942899,1
gene_851696,1
gene_2312858,1
gene_4125381,1
gene_4625776,1
gene_348463,1
2-1_GL0086402,1
MC-0-3_GL0080218,1
Food_5_GL0261243,1
gene_4103504,1
gene_4533554,1
MC-0-1_GL0060590,1
gene_3456567,1
gene_4218925,1
gene_2637459,1
gene_2182880,1
gene_3241310,1
Chow_3_GL0080190,1
MH-6-5_GL0140273,1
DSM22607_12_GL0109987,1
DSM22607_3_GL0003510,1
Chow_1_GL0078000,1
G1-1A_GL0063863,1
gene_2959335,1
gene_187644,1
gene_224794,1
MC-6-2_GL0070142,1
gene_3901311,1
Group2-5A_GL0102784,1
Chow_7_GL0062169,1
gene_4396426,1
gene_4419006,1
gene_3428135,1
gene_2930227,1
NZ_RAYS01000044.1_cds_WP_121766460.1_2303,1
gene_4136932,1
gene_3888002,1
6-7_GL0109800,1
19_GL0012555,1
NZ_RAYO01000066.1_cds_WP_120396994.1_2649,1
gene_4020831,1
1A-dyr1-07_GL0020758,1
gene_3082472,1
20_GL0130873,1
G1-1A_GL0024044,1
AF73-05_10_GL0066007,1
gene_3722922,1
S-Fe9_GL0262888,1
11_GL0086170,1
3-6_GL0067548,1
Food_11_GL0214398,1
gene_4081744,1
gene_4280521,1
AF73-05_2_GL0383298,1
MC-0-3_GL0068877,1
Chow_7_GL0255933,1
gene_4355437,1
gene_3452941,1
gene_2747349,1
gene_4194148,1
G1-1A_GL0024784,1
S-Fe1_GL0091072,1
HF-F_10_GL0147779,1
NZ_RAYQ01000054.1_cds_WP_120472434.1_3489,1
gene_4451133,1
G1-1A_GL0059819,1
11_GL0055336,1
MC-6-1_GL0051895,1
S-Fe2_GL0083784,1
MC-0-1_GL0066291,1
HF-F_1_GL0136624,1
MC-0-3_GL0055143,1
gene_1016115,1
gene_3667782,1
2-4_GL0037487,1
1-1_GL0027802,1
gene_4481664,1
gene_4011427,1
gene_4386580,1
gene_2600696,1
gene_4592894,1
NZ_CP021421.1_cds_WP_084274059.1_1759,1
gene_3431506,1
gene_4562959,1
gene_4522228,1
gene_3673339,1
3-7_GL0056038,1
gene_4220928,1
Food_13_GL0033731,1
G1-3A_GL0024083,1
gene_4474852,1
Chow_7_GL0063473,1
gene_4484027,1
S-Fe17_GL0019394,1
gene_3332742,1
gene_2727964,1
NZ_RAYE01000028.1_cds_WP_120444509.1_1985,1
gene_3984264,1
gene_2943193,1
2-2_GL0117697,1
1-1_GL0085291,1
G1-1A_GL0039127,1
gene_4242337,1
gene_4554157,1
2A-dyr13-07_GL0037043,1
8-1_GL0133522,1
gene_4387278,1
gene_4083406,1
gene_2580809,1
NZ_RAZG01000034.1_cds_WP_120408594.1_2632,1
gene_4214595,1
gene_2714238,1
S-Fe2_GL0077400,1
HF-F_5_GL0025482,1
NZ_RAYF01000044.1_cds_2213,1
gene_1625288,1
31_GL0048211,1
gene_2912319,1
gene_4574176,1
gene_3025732,1
gene_3539313,1
40_GL0003897,1
gene_3132271,1
gene_4362738,1
gene_4261426,1
G1-1A_GL0060994,1
gene_3098035,1
gene_4571547,1
gene_4465615,1
gene_3538096,1
gene_2518048,1
MC-6-1_GL0022002,1
gene_4180985,1
G1-1A_GL0051701,1
gene_3487991,1
gene_3669807,1
gene_1465376,1
gene_3044854,1
DSM22607_2_GL0128366,1
gene_3679346,1
gene_4480245,1
gene_1911656,1
gene_2992582,1
1-3_GL0034789,1
gene_3602421,1
HF-F_1_GL0199550,1
G1-1A_GL0112106,1
2-1_GL0117994,1
gene_3661308,1
Chow_7_GL0039539,1
gene_3664134,1
1A-dyr2-07_GL0043641,1
31_GL0047968,1
gene_3437254,1
gene_3623630,1
gene_3067289,1
HF-F_1_GL0219766,1
gene_4336940,1
1A-dyr3-06_GL0011223,1
gene_4139839,1
gene_4017535,1
gene_3937562,1
gene_4496113,1
NZ_RAZD01000042.1_cds_WP_120422700.1_2590,1
OB-1_12_GL0274125,1
G1-1A_GL0059792,1
gene_2062521,1
Food_2_GL0131048,1
HF-S_4_GL0138009,1
14_GL0112376,1
gene_4074511,1
S-Fe11_GL0107762,1
gene_3823774,1
S-Fe1_GL0113448,1
S-Fe11_GL0053025,1
gene_3188121,1
S-Fe12_GL0197758,1
NZ_RAZK01000139.1_cds_WP_120486836.1_882,1
10_GL0019931,1
gene_4354608,1
gene_4528517,1
gene_1788931,1
gene_2952950,1
MC-6-4_GL0046617,1
Food_13_GL0068834,1
gene_457911,1
gene_4538868,1
gene_4314286,1
gene_1257858,1
gene_3274491,1
gene_3488272,1
Chow_6_GL0194337,1
gene_1938874,1
gene_3659675,1
gene_620677,1
G1-1A_GL0039742,1
gene_1369105,1
53_GL0098465,1
gene_2686474,1
gene_3840843,1
8-5_GL0034656,1
Chow_7_GL0133070,1
Chow_6_GL0099571,1
AF73-05_8_GL0429692,1
gene_2521750,1
S-Fe2_GL0191690,1
gene_3719557,1
HF-S_8_GL0176630,1
gene_4175446,1
gene_3325915,1
gene_127653,1
HF-S_11_GL0238556,1
gene_3991930,1
G1-1A_GL0065704,1
1A-dyr3-06_GL0060437,1
G1-3A_GL0020587,1
