gene,noFMT_3_colon
gene_4388450,1
4-1_GL0036262,1
gene_381343,1
50_GL0051014,1
G1-6A_GL0061633,1
AF73-05_11_GL0192568,1
Food_13_GL0131052,1
2B-dyr19-06_GL0048864,1
S-Fe11_GL0076605,1
1-1_GL0110465,1
G1-1A_GL0092989,1
8-3_GL0019778,1
gene_187624,1
8-2_GL0012442,1
gene_1935460,1
gene_1681438,1
G1-1A_GL0113982,1
gene_2643877,1
MH-6-4_GL0068446,1
2-4_GL0034382,1
6-2_GL0065744,1
NZ_RAYV01000020.1_cds_WP_101399070.1_880,1
NZ_RAYV01000013.1_cds_WP_120359770.1_146,1
gene_4127302,1
6-2_GL0062876,1
S-Fe10_GL0056499,1
23_GL0040511,1
gene_4367852,1
gene_898903,1
gene_2270358,1
gene_349699,1
MH-6-2_GL0082816,1
gene_2905914,1
gene_2632910,1
2-5_GL0025143,1
2-8_GL0025847,1
S-Fe1_GL0100416,1
gene_620688,1
S-Fe10_GL0082737,1
gene_4544519,1
gene_3680438,1
gene_2263447,1
MH-0-3_GL0088038,1
gene_1083348,1
gene_2383033,1
AF73-05_13_GL0035945,1
gene_442551,1
gene_4033752,1
2-4_GL0095476,1
MC-0-1_GL0047404,1
S-Fe10_GL0152291,1
gene_3241734,1
HF-F_1_GL0019198,1
gene_1547430,1
Chow_7_GL0214596,1
2-1_GL0088510,1
gene_1003339,1
DSM22607_9_GL0032207,1
3-5_GL0040443,1
gene_971556,1
gene_676804,1
S-Fe5_GL0081245,1
NZ_CP021421.1_cds_WP_068961819.1_936,1
gene_253930,1
gene_3152121,1
gene_1873824,1
8-5_GL0119190,1
4-1_GL0047743,1
MH-6-5_GL0074431,1
gene_2200557,1
gene_4331738,1
gene_2869918,1
S-Fe10_GL0145066,1
gene_1708919,1
gene_3899627,1
gene_1690697,1
HF-F_7_GL0139036,1
S-Fe10_GL0172488,1
gene_1336202,1
S-Fe10_GL0002202,1
AF73-05_7_GL0162309,1
gene_565780,1
32_GL0107038,1
gene_3609573,1
gene_771801,1
25_GL0013408,1
MH-6-1_GL0002727,1
gene_2336105,1
DSM22607_12_GL0345586,1
G1-1A_GL0106060,1
2-4_GL0083353,1
gene_3624774,1
4-5_GL0026287,1
4-1_GL0078954,1
gene_4077839,1
NZ_CP021421.1_cds_WP_068961926.1_810,1
gene_1681740,1
gene_3367286,1
gene_3749228,1
gene_2537325,1
4-1_GL0016985,1
gene_1649104,1
S-Fe10_GL0116549,1
gene_4185499,1
gene_3075669,1
gene_581826,1
17_GL0120638,1
3-5_GL0052257,1
AF73-05_10_GL0387112,1
NZ_RAYO01000014.1_cds_WP_120395076.1_3148,1
gene_218173,1
gene_3378754,1
MH-0-3_GL0054303,1
gene_3673160,1
15_GL0117345,1
S-Fe1_GL0014772,1
39_GL0078821,1
NZ_KB822470.1_cds_WP_083910328.1_5927,1
S-Fe11_GL0091049,1
3-2_GL0038221,1
MC-6-3_GL0108791,1
2-1_GL0069452,1
52_GL0041951,1
37_GL0074635,1
gene_2007239,1
HF-F_1_GL0240264,1
gene_1867026,1
S-Fe10_GL0044191,1
2-4_GL0093663,1
gene_3901071,1
gene_1017546,1
gene_3598706,1
MH-6-5_GL0016128,1
gene_2906382,1
6-8_GL0037934,1
2-1_GL0067098,1
8-4_GL0040820,1
S-Fe10_GL0159661,1
S-Fe10_GL0005342,1
1-6_GL0102647,1
2-1_GL0045508,1
MH-6-4_GL0041678,1
DSM22607_5_GL0069352,1
HF-F_1_GL0176287,1
MC-0-1_GL0003878,1
3-1_GL0057369,1
2-3_GL0068321,1
gene_1350896,1
Food_9_GL0314768,1
6-3_GL0001639,1
AF73-05_6_GL0005570,1
gene_1447103,1
1-1_GL0082188,1
10_GL0004446,1
gene_220760,1
Chow_6_GL0183899,1
gene_1272524,1
gene_278936,1
6-3_GL0041846,1
11_GL0111597,1
gene_3046671,1
Chow_8_GL0175706,1
NZ_RAZA01000005.1_cds_WP_120477782.1_3698,1
1-6_GL0009420,1
MC-0-3_GL0080729,1
DSM22607_13_GL0154882,1
gene_1121073,1
gene_4104793,1
HF-F_13_GL0326651,1
gene_1635367,1
gene_3708972,1
gene_3546691,1
gene_3972868,1
52_GL0019279,1
NZ_RAYR01000008.1_cds_WP_120411044.1_2811,1
gene_3730056,1
G1-1A_GL0059782,1
OB-1_11_GL0001001,1
Chow_3_GL0077846,1
HF-S_9_GL0230361,1
20_GL0045477,1
Food_11_GL0210980,1
gene_54066,1
S-Fe16_GL0061303,1
4-2_GL0027351,1
2A-dyr14-07_GL0002208,1
gene_3858712,1
gene_1635327,1
gene_2659442,1
Food_9_GL0430359,1
gene_4007830,1
gene_2928413,1
DSM22607_10_GL0097349,1
gene_2863095,1
Chow_4_GL0145255,1
gene_4189210,1
G1-1A_GL0059826,1
gene_4519002,1
gene_2243295,1
gene_600640,1
gene_1568616,1
Food_4_GL0180210,1
NZ_RAZA01000008.1_cds_WP_120478214.1_4278,1
gene_2611915,1
2A-dyr16-07_GL0031341,1
31_GL0083638,1
gene_2779738,1
G1-1A_GL0060980,1
15_GL0119141,1
Food_1_GL0312075,1
G1-1A_GL0032112,1
gene_1535261,1
S-Fe7_GL0292400,1
S-Fe20_GL0124125,1
10_GL0025358,1
Food_11_GL0288817,1
2-4_GL0067824,1
gene_3968779,1
gene_4027379,1
32_GL0039180,1
AF73-05_7_GL0109582,1
34_GL0033015,1
1-1_GL0141627,1
Chow_3_GL0258750,1
18_GL0109691,1
gene_1724512,1
2-3_GL0057553,1
gene_3933825,1
gene_2374315,1
20_GL0117500,1
Food_8_GL0293470,1
8-5_GL0016039,1
gene_2611779,1
gene_449082,1
gene_2513118,1
G1-1A_GL0014511,1
Chow_1_GL0110415,1
gene_3854687,1
gene_1436746,1
S-Fe12_GL0007433,1
gene_1593132,1
Chow_3_GL0137884,1
Chow_6_GL0230346,1
gene_2758832,1
10_GL0098787,1
4-8_GL0089325,1
AF73-05_10_GL0053026,1
S-Fe12_GL0007777,1
gene_3761103,1
gene_1568758,1
gene_3983888,1
S-Fe10_GL0002332,1
Chow_8_GL0118787,1
1A-dyr2-07_GL0055026,1
gene_3073903,1
1A-dyr3-06_GL0052561,1
DSM22607_1_GL0036208,1
gene_4364068,1
gene_979408,1
33_GL0079948,1
gene_1378017,1
gene_3337157,1
gene_2324291,1
gene_465603,1
gene_4335722,1
HF-F_10_GL0346079,1
gene_2555604,1
gene_1632941,1
gene_1781439,1
AF73-05_13_GL0168545,1
MC-6-2_GL0061452,1
S-Fe11_GL0050543,1
gene_4498226,1
gene_1828241,1
S-Fe1_GL0113448,1
1-1_GL0119340,1
gene_2110508,1
S-Fe19_GL0048535,1
Chow_2_GL0247656,1
6-3_GL0017932,1
Food_5_GL0025852,1
NZ_KB822566.1_cds_WP_004036693.1_1837,1
10_GL0003673,1
8-8_GL0112494,1
NZ_RAYH01000006.1_cds_WP_002517066.1_1128,1
gene_3465274,1
OB-1_1_GL0240219,1
MH-0-3_GL0058564,1
2A-dyr13-07_GL0028285,1
gene_2633867,1
gene_4575376,1
HF-S_5_GL0075177,1
Chow_7_GL0117051,1
8-4_GL0023309,1
HF-F_1_GL0121780,1
1-2_GL0112141,1
gene_2881161,1
2-4_GL0017658,1
S-Fe20_GL0017580,1
gene_4385787,1
gene_1023375,1
AF73-05_13_GL0080940,1
8-4_GL0028463,1
gene_1903446,1
1A-dyr2-07_GL0046033,1
G1-1A_GL0001401,1
gene_2520538,1
S-Fe11_GL0073968,1
32_GL0138950,1
gene_1116866,1
gene_2222215,1
G1-1A_GL0065701,1
2-7_GL0094011,1
2-4_GL0092258,1
gene_2350177,1
gene_1870936,1
gene_4411451,1
gene_2281173,1
Chow_4_GL0063109,1
DSM22607_6_GL0036052,1
gene_4441394,1
7-6_GL0108732,1
G1-1A_GL0062999,1
MC-6-2_GL0060684,1
gene_999181,1
S-Fe5_GL0123686,1
NZ_KE383895.1_cds_WP_028027753.1_182,1
6-6_GL0065197,1
gene_4145264,1
1-1_GL0074225,1
4-4_GL0062201,1
gene_1582841,1
12_GL0134165,1
gene_1614215,1
NZ_RAYH01000016.1_cds_WP_120363131.1_1999,1
Chow_2_GL0178670,1
Food_5_GL0166848,1
S-Fe10_GL0018921,1
gene_3721322,1
gene_4141227,1
1A-dyr1-07_GL0035974,1
HF-F_1_GL0034928,1
HF-S_7_GL0002729,1
4-1_GL0021464,1
5-8_GL0029767,1
MC-0-3_GL0038935,1
Group2-7A_GL0115236,1
S-Fe10_GL0180932,1
MC-0-1_GL0003752,1
gene_1488538,1
gene_1731946,1
Food_11_GL0305750,1
gene_3116614,1
gene_2489186,1
G1-5A_GL0018994,1
gene_2595214,1
NZ_KE159646.1_cds_WP_016308731.1_483,1
2-1_GL0018574,1
NZ_CP021421.1_cds_WP_068960126.1_255,1
7-8_GL0048491,1
gene_1259917,1
MH-6-2_GL0016700,1
gene_2364524,1
1-5_GL0057170,1
gene_2597805,1
AF73-05_14_GL0334046,1
gene_4611318,1
MH-0-5_GL0008463,1
6-8_GL0085783,1
Food_3_GL0039649,1
S-Fe8_GL0217802,1
11_GL0108999,1
MC-6-2_GL0025476,1
gene_2660216,1
4-5_GL0093750,1
DSM22607_4_GL0064831,1
gene_2233447,1
1-6_GL0049996,1
gene_819535,1
gene_2682141,1
OB-1_2_GL0009477,1
gene_3591520,1
gene_3267008,1
1-1_GL0105012,1
32_GL0028795,1
gene_706334,1
gene_181032,1
gene_2719254,1
S-Fe16_GL0045434,1
Group2-5A_GL0100173,1
S-Fe8_GL0268050,1
4_GL0017162,1
11_GL0113502,1
43_GL0042215,1
G1-3A_GL0093183,1
DSM22607_13_GL0243678,1
gene_3580803,1
NZ_CP021421.1_cds_WP_068959908.1_543,1
HF-F_10_GL0111129,1
42_GL0090970,1
gene_3782300,1
gene_4019472,1
4_GL0017574,1
Food_7_GL0174417,1
AF73-05_11_GL0036735,1
G1-1A_GL0059742,1
NZ_RAYT01000005.1_cds_WP_120466152.1_3636,1
S-Fe10_GL0155737,1
S-Fe20_GL0052264,1
7_GL0102062,1
AF73-05_1_GL0032118,1
gene_2855392,1
Food_6_GL0159287,1
32_GL0018822,1
gene_390665,1
gene_3910457,1
gene_2586609,1
gene_1357339,1
gene_2479401,1
2-1_GL0067768,1
gene_2558352,1
12_GL0090758,1
NZ_RAYH01000010.1_cds_WP_002516189.1_1628,1
gene_3695085,1
gene_4265296,1
3B-dyr31-06_GL0031127,1
HF-F_1_GL0143309,1
NZ_KE159646.1_cds_WP_016308371.1_122,1
MC-0-1_GL0114029,1
MC-0-1_GL0009933,1
2-3_GL0088755,1
NZ_CP021421.1_cds_WP_068960593.1_2385,1
32_GL0094510,1
2B-dyr19-06_GL0010040,1
gene_3177331,1
MH-0-5_GL0109059,1
2-4_GL0095483,1
8-2_GL0094115,1
gene_1090440,1
S-Fe8_GL0043960,1
11_GL0138839,1
gene_3174059,1
gene_4228434,1
Food_9_GL0250413,1
MC-6-5_GL0127697,1
NZ_KB822571.1_cds_WP_010801747.1_2617,1
gene_1524027,1
S-Fe17_GL0004019,1
gene_2091577,1
HF-F_1_GL0043805,1
MC-6-3_GL0049821,1
1-4_GL0051225,1
4-3_GL0093163,1
ERR1212011_Scaf115_1870,1
4-7_GL0145289,1
2-1_GL0017947,1
2-1_GL0017107,1
6-8_GL0082553,1
G1-1A_GL0081634,1
Group2-2A_GL0056856,1
Chow_3_GL0216968,1
DSM22607_4_GL0333754,1
gene_3157295,1
2-1_GL0076377,1
DSM22607_13_GL0105790,1
gene_4060868,1
NZ_RAYX01000092.1_cds_WP_120377535.1_1833,1
gene_3335150,1
gene_2283350,1
32_GL0071498,1
27_GL0058020,1
MC-6-1_GL0047237,1
OB-1_8_GL0054201,1
gene_2405622,1
32_GL0053636,1
gene_3662490,1
8-6_GL0021616,1
gene_2100493,1
34_GL0071583,1
Chow_6_GL0214811,1
gene_879588,1
gene_1858834,1
gene_2002910,1
gene_44445,1
gene_1253109,1
gene_1686056,1
gene_2036099,1
S-Fe11_GL0139062,1
1-8_GL0085543,1
gene_2856959,1
gene_2599022,1
3-6_GL0015596,1
gene_3761465,1
MC-0-3_GL0087345,1
Chow_3_GL0208464,1
gene_1156855,1
7-4_GL0019665,1
AF73-05_3_GL0411612,1
gene_3550422,1
42_GL0028052,1
gene_1975691,1
gene_3688192,1
gene_3910228,1
Chow_4_GL0059589,1
gene_3840547,1
gene_2378839,1
gene_3630473,1
G1-3A_GL0047837,1
3-5_GL0107671,1
HF-F_1_GL0170532,1
Group2-5A_GL0096752,1
gene_3373833,1
gene_3566035,1
45_GL0157775,1
5-4_GL0090404,1
gene_3938111,1
gene_2704934,1
gene_1905080,1
OB-1_4_GL0393177,1
MC-6-3_GL0087462,1
1-1_GL0001606,1
AF73-05_6_GL0301728,1
25_GL0021424,1
gene_1565276,1
MC-0-1_GL0066288,1
31_GL0043819,1
4-5_GL0054724,1
gene_1817082,1
35_GL0027210,1
gene_3289401,1
10_GL0068315,1
Food_5_GL0116688,1
HF-S_4_GL0083964,1
2B-dyr19-06_GL0040467,1
2_GL0067927,1
gene_626833,1
1A-dyr1-07_GL0029046,1
G1-1A_GL0038050,1
G1-1A_GL0083426,1
gene_579120,1
gene_2806351,1
Group2-2A_GL0087281,1
S-Fe10_GL0070998,1
10_GL0005350,1
S-Fe10_GL0039053,1
gene_2979359,1
gene_2268665,1
8-4_GL0009810,1
gene_2176778,1
Chow_5_GL0172848,1
S-Fe14_GL0025037,1
Group2-7A_GL0075882,1
AF73-05_11_GL0318154,1
MC-6-3_GL0087919,1
MH-6-3_GL0003148,1
Group2-6A_GL0079618,1
G1-1A_GL0065009,1
gene_4092550,1
gene_449500,1
1A-dyr5-06_GL0055200,1
10_GL0046976,1
gene_556296,1
gene_4443147,1
2-1_GL0034106,1
gene_4271033,1
Food_14_GL0228999,1
7_GL0090000,1
8-8_GL0001957,1
G1-1A_GL0101247,1
gene_3751866,1
gene_2593841,1
8-6_GL0051394,1
10_GL0075968,1
Food_3_GL0045175,1
HF-S_1_GL0079255,1
32_GL0086747,1
2788630460,1
gene_2878514,1
8-4_GL0034616,1
10_GL0081479,1
gene_2234881,1
gene_1937621,1
S-Fe1_GL0025820,1
25_GL0079965,1
HF-S_9_GL0117222,1
gene_4262173,1
8-3_GL0093479,1
10_GL0021973,1
S-Fe9_GL0118335,1
NZ_RAYX01000177.1_cds_492,1
gene_164978,1
S-Fe17_GL0074187,1
DSM22607_7_GL0055667,1
35_GL0049679,1
AF73-05_3_GL0401362,1
G1-1A_GL0002835,1
gene_4635266,1
gene_4255175,1
gene_1804337,1
S-Fe10_GL0021332,1
6-3_GL0106352,1
gene_3746123,1
HF-F_4_GL0416924,1
Food_4_GL0266617,1
Chow_5_GL0179423,1
gene_2419452,1
Food_14_GL0203434,1
S-Fe7_GL0037484,1
gene_618155,1
24_GL0017145,1
10_GL0068540,1
AF73-05_7_GL0327556,1
G1-1A_GL0106049,1
AF73-05_11_GL0059957,1
8-2_GL0041112,1
S-Fe4_GL0036926,1
4-1_GL0052923,1
G1-1A_GL0001393,1
2-4_GL0072543,1
gene_3230248,1
G1-1A_GL0033879,1
gene_3750054,1
gene_1020862,1
gene_682728,1
Group2-7A_GL0022773,1
gene_1459164,1
11_GL0030893,1
gene_3455222,1
NZ_CP021421.1_cds_WP_068960832.1_2070,1
S-Fe1_GL0163219,1
gene_2113872,1
gene_3939011,1
Chow_1_GL0222297,1
HF-S_10_GL0092320,1
Chow_5_GL0333445,1
13_GL0093618,1
2-4_GL0105743,1
gene_3419332,1
gene_2918493,1
2-2_GL0051500,1
Food_14_GL0270006,1
53_GL0074021,1
6-7_GL0037931,1
gene_2516842,1
gene_4128963,1
gene_2200553,1
gene_1876604,1
MC-6-2_GL0057194,1
2-1_GL0066461,1
gene_3959287,1
OB-1_2_GL0003209,1
S-Fe1_GL0156243,1
40_GL0025155,1
gene_1068839,1
gene_1320647,1
gene_4464196,1
S-Fe5_GL0044576,1
gene_4437946,1
Chow_1_GL0196746,1
G1-1A_GL0100689,1
HF-F_1_GL0140030,1
gene_1016102,1
NZ_RAZA01000048.1_cds_WP_120480450.1_3155,1
AF73-05_3_GL0173522,1
gene_4630899,1
HF-F_1_GL0165146,1
gene_897183,1
MC-0-3_GL0024655,1
4-1_GL0021865,1
HF-F_1_GL0185433,1
G1-1A_GL0059729,1
Chow_2_GL0232060,1
8-5_GL0116155,1
NZ_CP021421.1_cds_WP_068960994.1_1882,1
S-Fe8_GL0024343,1
gene_2377492,1
G1-1A_GL0111245,1
gene_2533322,1
8-2_GL0019537,1
45_GL0123090,1
gene_4505446,1
gene_2207018,1
gene_4468242,1
42_GL0101844,1
gene_3714169,1
HF-F_14_GL0290033,1
NZ_RAYF01000094.1_cds_WP_120439056.1_4020,1
MH-6-2_GL0076221,1
gene_2500307,1
MH-0-4_GL0067511,1
gene_4147470,1
4-1_GL0038370,1
gene_4267268,1
gene_708958,1
2-7_GL0031545,1
G1-1A_GL0058912,1
gene_3431256,1
MC-6-3_GL0093530,1
MH-6-4_GL0011528,1
HF-F_1_GL0033626,1
gene_2180298,1
Group2-3A_GL0017390,1
S-Fe3_GL0201878,1
Chow_1_GL0008231,1
gene_3152684,1
53_GL0026616,1
gene_1031671,1
Food_8_GL0104358,1
AF73-05_11_GL0375402,1
gene_708959,1
gene_4216902,1
11_GL0066325,1
MH-6-5_GL0083191,1
AF73-05_9_GL0269088,1
3-1_GL0009942,1
gene_4558114,1
Chow_3_GL0156399,1
gene_3523741,1
8-4_GL0067295,1
7-8_GL0068332,1
Food_5_GL0275020,1
8-7_GL0046232,1
ERR1211980_Scaf21_2024,1
gene_4123423,1
gene_3496188,1
HF-S_3_GL0146681,1
NZ_RAYX01000089.1_cds_WP_120377515.1_1762,1
gene_332802,1
11_GL0058929,1
S-Fe11_GL0087890,1
gene_3390056,1
1-8_GL0031410,1
gene_2155020,1
gene_4150634,1
2A-dyr14-06_GL0015560,1
gene_3643039,1
gene_483061,1
2-1_GL0090511,1
gene_3858494,1
gene_3205865,1
G1-1A_GL0063022,1
OB-1_13_GL0009293,1
G1-1A_GL0101388,1
gene_1942474,1
HF-S_6_GL0134630,1
gene_3711877,1
NZ_RAYE01000049.1_cds_3524,1
gene_1368602,1
35_GL0120450,1
4-3_GL0063278,1
Chow_4_GL0179931,1
HF-F_13_GL0199010,1
32_GL0063352,1
5-1_GL0055119,1
S-Fe2_GL0052214,1
NZ_RAYV01000001.1_cds_WP_118239588.1_686,1
gene_1665540,1
AF73-05_11_GL0323046,1
gene_164921,1
4-1_GL0041168,1
gene_4400269,1
Chow_4_GL0188225,1
gene_2393273,1
gene_2873063,1
G1-1A_GL0086560,1
S-Fe19_GL0013676,1
AF73-05_3_GL0033408,1
HF-F_2_GL0141615,1
6-6_GL0123807,1
NZ_KB822466.1_cds_WP_004080403.1_4620,1
AF73-05_4_GL0269722,1
gene_2624410,1
gene_945306,1
gene_2224968,1
7-5_GL0073588,1
DSM22607_5_GL0025847,1
20_GL0096538,1
6-3_GL0087555,1
gene_3045709,1
NZ_RAYG01000012.1_cds_WP_121698685.1_4152,1
S-Fe11_GL0145598,1
gene_4405198,1
37_GL0005504,1
Food_2_GL0044648,1
gene_593321,1
MC-0-1_GL0050994,1
5-7_GL0104756,1
12_GL0013015,1
4-1_GL0060091,1
gene_4134348,1
2-3_GL0025244,1
MC-6-1_GL0062789,1
7-1_GL0022435,1
S-Fe8_GL0109031,1
2-4_GL0066031,1
gene_3667418,1
35_GL0034978,1
gene_1168496,1
gene_2334880,1
gene_2650619,1
gene_1081693,1
1-6_GL0054284,1
Food_1_GL0082317,1
gene_952988,1
2-4_GL0006163,1
gene_1788523,1
gene_1158675,1
1_GL0013994,1
gene_3950225,1
gene_3773554,1
S-Fe8_GL0244303,1
G1-1A_GL0101250,1
gene_3069997,1
Chow_1_GL0089761,1
G1-1A_GL0089842,1
gene_2961451,1
4-1_GL0047341,1
gene_4608899,1
gene_4289730,1
3-3_GL0103471,1
gene_1497294,1
HF-S_14_GL0142465,1
20_GL0131812,1
NZ_RAYV01000003.1_cds_WP_120359298.1_1076,1
gene_4070190,1
AF73-05_11_GL0060728,1
gene_3714926,1
gene_1600843,1
AF73-05_13_GL0084084,1
gene_4255733,1
S-Fe10_GL0166773,1
gene_700984,1
S-Fe18_GL0064256,1
gene_133991,1
gene_423148,1
5-7_GL0077196,1
2-4_GL0074093,1
gene_2117716,1
G1-2A_GL0003046,1
gene_1430284,1
G1-1A_GL0045413,1
gene_1770485,1
G1-1A_GL0024691,1
gene_1237427,1
MH-6-1_GL0015888,1
DSM22607_5_GL0008803,1
4_GL0031531,1
MC-6-4_GL0045382,1
2B-dyr24-06_GL0048653,1
20_GL0089207,1
MC-6-1_GL0017096,1
S-Fe4_GL0174984,1
8-2_GL0114303,1
gene_3155256,1
gene_3486398,1
gene_4315004,1
S-Fe10_GL0172896,1
31_GL0055599,1
10_GL0097318,1
gene_3297444,1
8-2_GL0052636,1
2-4_GL0038046,1
MC-6-3_GL0041016,1
MH-6-1_GL0002906,1
gene_50354,1
G1-1A_GL0072147,1
gene_3986835,1
gene_2933866,1
10_GL0063264,1
S-Fe1_GL0152808,1
40_GL0079597,1
gene_3926459,1
gene_3390128,1
gene_4109990,1
2A-dyr16-07_GL0042896,1
gene_2862460,1
gene_4135207,1
gene_3603419,1
33_GL0043506,1
2A-dyr13-07_GL0042143,1
G1-1A_GL0026942,1
gene_51181,1
gene_892628,1
AF73-05_13_GL0233986,1
gene_3248247,1
HF-S_11_GL0025254,1
8-3_GL0019286,1
NZ_CP021421.1_cds_WP_068961794.1_961,1
MC-6-3_GL0026672,1
gene_1027871,1
MC-6-3_GL0083464,1
2-4_GL0109802,1
gene_2218495,1
Food_14_GL0075321,1
HF-F_1_GL0133105,1
gene_3195833,1
gene_2700157,1
Food_14_GL0218033,1
17_GL0001059,1
gene_1093397,1
16_GL0010238,1
gene_1704030,1
gene_600323,1
gene_1598597,1
AF73-05_1_GL0148128,1
gene_4195453,1
OB-1_12_GL0143473,1
6-1_GL0009298,1
7-4_GL0106970,1
28_GL0084304,1
G1-1A_GL0113941,1
Food_1_GL0187006,1
S-Fe10_GL0109923,1
8_GL0148991,1
NZ_CP021421.1_cds_WP_068960140.1_240,1
HF-F_1_GL0142554,1
2-1_GL0096358,1
AF73-05_1_GL0249343,1
ERR1211992_Scaf4_479,1
gene_750799,1
2-1_GL0120608,1
MC-0-1_GL0020087,1
gene_4320685,1
gene_605038,1
gene_4042440,1
MC-6-1_GL0059363,1
HF-F_2_GL0294593,1
gene_2670542,1
gene_4000675,1
4-1_GL0047715,1
MH-0-5_GL0129037,1
MH-0-4_GL0065671,1
NZ_RAYO01000035.1_cds_WP_120396348.1_1329,1
8-6_GL0075036,1
gene_3647848,1
gene_2172798,1
gene_1322563,1
NZ_CP021421.1_cds_WP_068961122.1_1728,1
NZ_CP021421.1_cds_WP_068960359.1_2653,1
gene_2917496,1
NZ_CP021421.1_cds_WP_068960089.1_298,1
NZ_RAZK01000141.1_cds_WP_120486848.1_1014,1
1-1_GL0091009,1
S-Fe3_GL0093221,1
G1-1A_GL0092959,1
gene_1746849,1
Group2-2A_GL0115006,1
gene_4027976,1
MC-6-3_GL0061958,1
NZ_OFSM01000011.1_cds_WP_103239820.1_2367,1
NZ_RAYW01000008.1_cds_WP_121698536.1_2487,1
20_GL0130874,1
gene_187644,1
gene_4042644,1
gene_4106292,1
HF-S_8_GL0142669,1
S-Fe20_GL0179312,1
HF-F_1_GL0126478,1
gene_3462651,1
47_GL0050227,1
gene_2144937,1
gene_3305573,1
HF-S_2_GL0222456,1
8-2_GL0023835,1
HF-F_1_GL0156635,1
MC-0-1_GL0044789,1
gene_164979,1
DSM22607_5_GL0214117,1
HF-F_2_GL0241553,1
OB-1_8_GL0200111,1
2B-dyr19-06_GL0044613,1
gene_2567598,1
gene_3055341,1
G1-1A_GL0032442,1
Group2-1A_GL0091707,1
DSM22607_10_GL0048303,1
MH-0-3_GL0067353,1
gene_2351210,1
19_GL0006486,1
gene_3743481,1
MC-6-2_GL0034811,1
gene_2999533,1
Food_3_GL0007657,1
S-Fe10_GL0011922,1
gene_1100348,1
51_GL0001993,1
gene_1020855,1
HF-S_9_GL0001923,1
gene_4517624,1
32_GL0037621,1
Chow_4_GL0252208,1
gene_872656,1
gene_123431,1
20_GL0148265,1
gene_3075723,1
gene_2272843,1
gene_3957961,1
NZ_RAYX01000008.1_cds_WP_120376536.1_1810,1
NZ_CP021421.1_cds_WP_068960152.1_228,1
gene_1138836,1
10_GL0027637,1
gene_3933347,1
gene_3810091,1
gene_3684323,1
gene_2107089,1
gene_2155404,1
S-Fe12_GL0103135,1
gene_1772426,1
gene_1457270,1
MH-6-1_GL0051810,1
S-Fe20_GL0022176,1
MC-6-5_GL0107869,1
gene_449081,1
gene_121821,1
Food_14_GL0306207,1
6-7_GL0113135,1
10_GL0014372,1
S-Fe1_GL0088927,1
S-Fe16_GL0083531,1
gene_2149717,1
gene_2168531,1
gene_1787130,1
Food_5_GL0119135,1
4-1_GL0065992,1
S-Fe12_GL0102969,1
gene_3976379,1
gene_4479912,1
gene_2272043,1
8-4_GL0100693,1
gene_3475229,1
8-7_GL0091455,1
Chow_5_GL0163556,1
MC-6-1_GL0034388,1
gene_3929164,1
HF-F_4_GL0000297,1
G1-6A_GL0060603,1
4-1_GL0030656,1
S-Fe20_GL0004439,1
gene_1443244,1
gene_980015,1
G1-1A_GL0015492,1
gene_3655574,1
1-1_GL0124785,1
gene_2707858,1
10_GL0093334,1
45_GL0150661,1
gene_479675,1
OB-1_4_GL0076168,1
gene_2208878,1
gene_4254707,1
MC-6-1_GL0009251,1
gene_2051325,1
gene_1330852,1
gene_4153103,1
gene_3982787,1
42_GL0098625,1
gene_3784711,1
gene_3077795,1
G1-1A_GL0102242,1
MH-6-2_GL0042086,1
1-1_GL0095556,1
G1-1A_GL0024715,1
gene_3230003,1
HF-F_4_GL0043535,1
3-7_GL0060769,1
gene_3789630,1
NZ_CP021421.1_cds_WP_068961754.1_1002,1
gene_3655889,1
gene_1368599,1
gene_4121718,1
gene_2736308,1
G1-1A_GL0092995,1
gene_3649452,1
1A-dyr5-07_GL0021887,1
gene_4361649,1
G1-1A_GL0010960,1
gene_3102688,1
3-2_GL0055177,1
4-1_GL0057317,1
NZ_RAYF01000087.1_cds_WP_120439348.1_3910,1
gene_2946647,1
MC-6-3_GL0070868,1
HF-S_10_GL0208432,1
4_GL0058379,1
gene_127660,1
gene_4536574,1
gene_2384540,1
S-Fe10_GL0152379,1
Food_5_GL0281889,1
NZ_AUGK01000015.1_cds_WP_028027361.1_2096,1
OB-1_6_GL0096340,1
gene_1177275,1
gene_1638670,1
MC-6-3_GL0002224,1
gene_4328638,1
7-3_GL0035043,1
MC-0-1_GL0041827,1
MC-6-3_GL0122134,1
AF73-05_7_GL0274337,1
gene_3974339,1
MH-6-1_GL0137621,1
gene_164973,1
gene_95728,1
1A-dyr3-06_GL0002145,1
4-1_GL0024537,1
gene_1808592,1
HF-F_1_GL0109516,1
G1-1A_GL0001249,1
4-1_GL0023163,1
gene_266581,1
2-8_GL0055430,1
HF-F_1_GL0204631,1
Chow_5_GL0024783,1
gene_442566,1
G1-1A_GL0063006,1
gene_3014749,1
gene_2985853,1
7-5_GL0005877,1
G1-1A_GL0053382,1
1A-dyr5-06_GL0051398,1
gene_3841046,1
2-4_GL0033370,1
gene_4245210,1
gene_1693182,1
MC-0-3_GL0086073,1
2-4_GL0055210,1
32_GL0005125,1
1-2_GL0125305,1
gene_4531455,1
MC-0-1_GL0046285,1
1-1_GL0129438,1
MH-6-1_GL0061429,1
gene_3772548,1
gene_3586395,1
gene_4236696,1
gene_4502572,1
